AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
22.5,2.02,0.9,0.28,2.5,44.5,47.0,6.9,74.0,57.0,0.0,78.0,2.8,2.3,102.0,94.0,1.1,0.9
21.9,2.02,0.72,0.23,2.0,31.9,33.9,12.3,60.0,45.0,0.0,80.0,2.3,2.25,57.0,10.0,0.8,0.5
21.6,2.04,0.52,0.2,0.8,19.7,20.5,18.5,43.0,40.0,0.0,79.0,2.8,2.24,14.0,23.0,0.6,0.3
21.6,2.15,0.53,0.26,0.8,26.7,27.4,14.6,58.0,44.0,0.0,81.0,3.2,2.41,91.0,137.0,0.7,0.6
21.4,2.05,0.5,0.25,0.3,27.1,27.4,17.0,87.0,51.0,0.0,84.0,4.2,2.3,82.0,10.0,1.0,0.6
20.7,2.06,0.44,0.18,0.6,21.3,21.9,15.7,59.0,41.0,0.0,83.0,3.0,2.24,45.0,91.0,0.8,0.5
21.0,2.0,0.4,0.19,3.0,22.1,25.1,15.8,57.0,36.0,0.0,83.0,4.6,2.19,93.0,98.0,0.9,0.7
20.8,1.96,0.36,0.14,3.2,17.3,20.5,21.7,61.0,42.0,0.0,85.0,3.8,2.1,51.0,59.0,1.4,1.0
20.6,1.94,0.4,0.14,1.4,21.2,22.6,15.2,46.0,32.0,0.0,83.0,3.4,2.08,63.0,68.0,1.5,1.0
21.5,2.01,0.6,0.24,10.4,28.1,38.4,11.5,57.0,38.0,0.0,81.0,5.4,2.25,49.0,43.0,2.9,1.6
24.2,1.91,0.52,0.2,7.1,23.4,30.4,20.5,61.0,33.0,0.0,81.0,4.4,2.11,51.0,52.0,2.5,2.3
26.2,1.78,0.28,0.11,4.1,11.2,15.3,31.8,30.0,17.0,0.0,74.0,2.7,1.89,46.0,47.0,5.5,3.4
25.0,1.89,0.59,0.16,2.4,13.0,15.4,41.0,107.0,58.0,0.0,76.0,1.9,2.05,50.0,49.0,6.1,5.0
24.6,1.88,0.54,0.14,1.5,11.0,12.6,49.7,102.0,53.0,0.0,73.0,1.3,2.02,56.0,51.0,6.0,4.2
23.5,1.86,0.49,0.12,0.7,10.2,10.9,47.4,80.0,45.0,0.0,76.0,0.5,1.98,53.0,56.0,6.5,4.5
22.1,1.83,0.39,0.09,0.3,8.9,9.4,44.9,47.0,24.0,0.0,80.0,0.5,1.92,57.0,58.0,5.0,4.3
22.1,1.81,0.41,0.1,0.7,10.0,10.6,41.7,48.0,23.0,0.0,79.0,0.5,1.91,70.0,66.0,4.5,3.8
21.7,1.81,0.42,0.1,0.6,11.9,12.5,38.6,34.0,18.0,0.0,80.0,0.5,1.91,66.0,62.0,5.1,3.5
21.3,1.81,0.42,0.11,0.3,11.3,11.7,42.2,29.0,14.0,0.0,83.0,0.5,1.92,64.0,56.0,4.8,3.7
20.7,1.82,0.45,0.11,0.3,11.1,11.6,38.5,18.0,18.0,0.0,85.0,0.5,1.93,65.0,68.0,4.7,3.6
20.3,1.82,0.41,0.1,0.3,9.9,10.4,37.1,17.0,10.0,0.0,85.0,0.5,1.92,59.0,55.0,4.7,3.5
19.9,1.81,0.35,0.08,0.6,9.0,9.5,34.4,12.0,9.0,0.0,84.0,0.5,1.89,61.0,60.0,5.7,3.8
19.7,1.79,0.34,0.08,0.3,8.8,9.3,32.8,26.0,15.0,0.0,83.0,0.5,1.87,65.0,64.0,5.4,4.1
19.6,1.8,0.35,0.07,0.3,9.0,9.4,32.7,32.0,19.0,0.0,83.0,0.5,1.87,63.0,65.0,6.1,3.9
19.5,1.8,0.35,0.07,0.3,8.2,8.5,34.7,29.0,20.0,0.0,81.0,0.5,1.87,63.0,62.0,5.1,3.8
19.3,1.8,0.36,0.06,0.3,6.8,7.1,33.6,34.0,23.0,0.0,81.0,0.5,1.86,56.0,62.0,5.4,4.4
19.2,1.8,0.34,0.06,0.3,6.1,6.4,33.6,34.0,25.0,0.0,81.0,1.2,1.86,60.0,63.0,5.5,4.2
19.3,1.79,0.26,0.07,0.3,6.1,6.5,32.2,43.0,26.0,0.0,80.0,1.7,1.86,68.0,73.0,4.7,3.6
19.2,1.79,0.22,0.05,0.3,5.3,5.6,33.6,42.0,19.0,0.0,81.0,1.5,1.84,65.0,59.0,5.1,3.8
18.9,1.79,0.19,0.05,0.3,4.8,5.1,36.2,50.0,22.0,0.0,82.0,1.4,1.84,59.0,60.0,5.1,4.2
18.8,1.77,0.17,0.06,0.3,4.5,4.6,37.7,68.0,25.0,0.0,81.0,1.4,1.83,65.0,68.0,5.7,3.9
18.7,1.76,0.15,0.04,0.3,4.5,4.7,38.0,72.0,31.0,0.0,80.0,1.5,1.8,70.0,68.0,5.4,4.0
18.5,1.76,0.17,0.05,0.3,5.4,5.9,36.6,57.0,21.0,0.0,79.0,1.5,1.81,64.0,65.0,5.1,3.8
18.4,1.77,0.23,0.07,0.8,8.1,8.9,34.5,57.0,23.0,0.0,78.0,1.4,1.84,65.0,58.0,5.2,3.9
18.8,1.76,0.23,0.08,0.9,8.2,9.1,35.5,58.0,24.0,0.0,75.0,1.5,1.84,61.0,59.0,5.7,4.1
19.0,1.76,0.21,0.09,1.4,8.9,10.4,35.1,57.0,17.0,0.0,72.0,1.7,1.85,57.0,62.0,5.6,4.3
19.6,1.76,0.21,0.09,2.0,9.6,11.7,36.0,56.0,14.0,0.0,68.0,1.8,1.85,65.0,71.0,6.7,4.3
20.5,1.76,0.21,0.09,2.5,9.8,12.3,36.5,54.0,16.0,0.0,65.0,1.9,1.85,68.0,71.0,6.9,4.7
20.2,1.76,0.2,0.08,2.0,9.7,11.7,35.9,44.0,14.0,0.0,67.0,2.0,1.84,65.0,59.0,5.9,4.4
20.0,1.75,0.16,0.06,1.4,8.0,9.4,37.1,43.0,12.0,0.0,67.0,1.7,1.81,66.0,61.0,5.7,4.6
19.9,1.75,0.17,0.08,1.5,8.8,10.3,35.7,46.0,10.0,0.0,67.0,1.8,1.83,60.0,63.0,7.0,4.6
19.8,1.75,0.18,0.08,1.5,9.9,11.4,34.4,46.0,13.0,0.0,67.0,2.0,1.83,67.0,73.0,5.8,4.1
19.4,1.76,0.21,0.11,1.4,12.4,13.8,29.9,41.0,16.0,0.0,69.0,2.0,1.87,70.0,66.0,6.1,4.4
19.3,1.77,0.27,0.13,0.9,15.3,16.2,27.1,42.0,7.0,0.0,70.0,2.3,1.9,69.0,73.0,5.8,4.3
19.2,1.76,0.27,0.12,0.8,14.4,15.2,29.3,41.0,19.0,0.0,71.0,2.4,1.88,72.0,76.0,5.8,4.8
19.4,1.77,0.26,0.1,0.7,13.1,13.7,30.5,38.0,13.0,0.0,69.0,2.3,1.87,73.0,78.0,5.9,4.4
19.5,1.76,0.21,0.09,0.6,11.5,12.0,33.0,39.0,15.0,0.0,69.0,2.4,1.85,71.0,83.0,6.0,4.2
19.1,1.75,0.15,0.06,0.3,7.9,8.2,36.6,42.0,12.0,0.0,72.0,2.2,1.81,68.0,59.0,6.0,4.5
18.9,1.75,0.15,0.05,0.3,6.4,6.6,37.9,28.0,11.0,0.0,74.0,2.1,1.8,66.0,63.0,6.5,4.7
18.6,1.75,0.12,0.04,0.3,5.7,6.0,36.6,17.0,13.0,0.0,77.0,1.9,1.79,67.0,70.0,6.0,4.4
18.5,1.75,0.13,0.04,0.3,4.8,5.0,38.0,28.0,12.0,0.0,77.0,1.6,1.79,57.0,52.0,5.8,4.3
18.5,1.75,0.16,0.03,0.9,4.6,5.5,39.6,25.0,10.0,0.0,76.0,1.8,1.78,65.0,67.0,5.1,4.1
18.7,1.76,0.16,0.03,0.7,4.7,5.4,39.2,25.0,11.0,0.0,75.0,1.8,1.79,66.0,66.0,5.0,3.8
18.9,1.76,0.15,0.03,0.8,4.5,5.3,39.9,23.0,11.0,0.0,74.0,2.1,1.79,63.0,58.0,5.4,3.5
19.0,1.75,0.15,0.04,0.7,4.4,5.1,40.9,28.0,11.0,0.0,73.0,1.9,1.79,66.0,64.0,5.1,3.9
18.9,1.76,0.16,0.03,0.7,4.7,5.4,40.8,28.0,14.0,0.0,73.0,1.8,1.79,66.0,69.0,5.3,3.7
18.9,1.75,0.18,0.03,0.8,6.0,6.9,38.7,26.0,12.0,0.0,72.0,1.9,1.78,68.0,66.0,5.8,4.3
19.3,1.75,0.24,0.05,1.5,8.8,10.3,35.9,31.0,8.0,0.0,72.0,2.0,1.8,63.0,63.0,5.8,3.9
20.3,1.75,0.25,0.06,2.0,8.8,10.8,37.2,43.0,8.0,0.0,68.0,1.8,1.81,66.0,75.0,5.8,4.4
21.3,1.75,0.21,0.05,2.3,8.3,10.7,38.5,44.0,8.0,0.0,64.0,1.6,1.8,65.0,63.0,6.3,4.5
22.0,1.75,0.2,0.05,2.2,7.1,9.3,40.0,48.0,8.0,0.0,62.0,1.5,1.8,65.0,55.0,6.9,5.3
22.3,1.75,0.21,0.06,2.4,7.5,9.8,39.7,42.0,11.0,0.0,62.0,1.7,1.81,65.0,72.0,5.8,4.6
22.6,1.75,0.2,0.05,2.4,7.7,10.1,40.0,38.0,15.0,0.0,61.0,1.8,1.8,63.0,59.0,6.3,4.5
22.5,1.75,0.21,0.04,2.2,7.1,9.3,41.5,42.0,8.0,0.0,60.0,1.6,1.79,64.0,73.0,7.1,4.6
22.1,1.75,0.2,0.06,2.1,7.2,9.3,39.5,41.5,9.5,0.0,63.0,1.5,1.81,58.0,46.0,5.5,4.7
21.6,1.75,0.19,0.07,2.0,7.9,9.9,36.8,41.0,11.0,0.0,66.0,1.7,1.82,66.0,57.0,5.3,4.4
20.7,1.76,0.22,0.08,1.7,10.2,11.9,28.0,32.0,9.0,0.0,70.0,2.2,1.84,62.0,74.0,5.7,4.2
20.1,1.75,0.23,0.07,1.0,10.7,11.6,30.8,25.0,10.0,0.0,74.0,2.0,1.82,66.0,65.0,6.2,4.2
19.9,1.75,0.27,0.08,1.1,11.0,12.0,29.6,23.0,9.0,0.0,76.0,2.5,1.83,63.0,69.0,5.2,4.0
19.9,1.75,0.25,0.07,0.9,11.3,12.2,31.3,13.0,11.0,0.0,76.0,2.6,1.82,61.0,59.0,6.3,4.2
20.0,1.75,0.22,0.05,1.0,8.5,9.4,34.9,14.25,9.0,0.0,76.0,2.0,1.8,66.0,65.0,6.0,4.1
20.0,1.75,0.21,0.05,0.9,7.2,8.0,35.9,15.5,10.0,0.0,77.0,1.7,1.8,59.0,58.0,4.8,3.8
20.1,1.75,0.18,0.03,0.7,5.8,6.5,37.2,16.75,9.0,0.0,76.0,1.5,1.78,66.0,67.0,5.1,3.9
20.1,1.75,0.17,0.03,0.9,5.0,5.8,38.0,18.0,9.0,0.0,76.0,1.3,1.78,69.0,73.0,4.0,3.7
20.0,1.75,0.17,0.03,0.7,4.8,5.5,37.5,16.0,7.0,0.0,77.0,1.2,1.78,67.0,69.0,4.0,3.3
20.2,1.74,0.11,0.03,0.3,5.2,5.6,37.8,14.0,8.0,0.0,76.0,1.8,1.77,74.0,74.0,4.2,3.3
20.3,1.74,0.11,0.03,0.3,5.2,5.7,37.3,20.0,7.0,0.0,76.0,1.7,1.77,76.0,78.0,4.7,3.4
20.5,1.74,0.05,0.03,0.3,4.6,5.0,37.9,21.0,5.0,0.0,76.0,1.6,1.77,71.0,72.0,4.4,3.2
20.6,1.74,0.1,0.03,0.3,4.7,5.1,37.3,21.0,11.0,0.0,76.0,1.7,1.77,70.0,75.0,4.1,3.0
20.7,1.74,0.1,0.03,0.3,5.2,5.6,37.3,17.0,9.0,0.0,76.0,1.7,1.77,69.0,74.0,3.3,2.8
20.9,1.74,0.13,0.03,0.6,7.2,7.8,34.9,17.0,7.0,0.0,76.0,2.0,1.77,65.0,75.0,3.1,2.5
21.4,1.75,0.21,0.05,1.3,10.7,12.0,33.0,22.0,14.0,0.0,75.0,2.1,1.8,64.0,60.0,3.6,2.9
22.4,1.75,0.22,0.06,2.0,10.6,12.6,34.9,30.0,12.0,0.0,73.0,2.2,1.81,62.0,56.0,3.9,2.9
23.3,1.76,0.22,0.08,2.5,12.0,14.5,34.5,21.0,10.0,0.0,71.0,2.9,1.84,61.0,68.0,3.7,2.8
23.9,1.76,0.21,0.1,2.3,12.2,14.5,35.3,12.0,6.0,0.0,70.0,2.4,1.86,63.0,67.0,3.8,2.7
25.0,1.75,0.18,0.07,2.2,9.5,11.7,40.3,10.0,5.0,0.0,66.0,2.2,1.82,61.0,64.0,5.2,3.5
23.8,1.75,0.15,0.08,1.9,10.6,12.5,37.5,21.0,6.0,0.0,71.0,2.3,1.83,55.0,54.0,5.1,3.6
22.2,1.75,0.14,0.06,1.1,8.9,10.1,37.5,16.0,6.0,0.0,77.0,1.8,1.81,54.0,52.0,4.6,3.7
21.9,1.74,0.13,0.07,0.8,9.4,10.3,37.1,21.0,7.0,0.0,80.0,1.9,1.81,56.0,58.0,4.8,4.0
21.6,1.75,0.15,0.08,1.0,10.9,11.9,35.4,16.0,10.0,0.0,81.0,2.0,1.83,52.0,52.0,5.1,4.0
21.3,1.75,0.15,0.08,0.8,10.2,11.0,35.9,5.0,10.0,0.0,83.0,1.7,1.83,56.0,49.0,4.3,3.9
21.1,1.76,0.2,0.08,0.7,11.6,12.3,33.4,10.0,7.0,0.0,85.0,1.6,1.84,54.0,53.0,3.8,2.8
21.0,1.76,0.2,0.09,0.5,12.1,12.7,32.9,11.0,5.0,0.0,87.0,1.8,1.85,48.0,45.0,3.6,2.8
20.7,1.76,0.17,0.09,0.5,10.3,10.8,34.8,5.0,7.0,0.0,89.0,1.7,1.85,44.0,43.0,3.9,3.4
20.6,1.77,0.17,0.09,0.8,10.9,11.7,32.7,5.0,7.0,0.6,91.0,1.9,1.86,38.0,33.0,3.6,2.8
20.5,1.77,0.18,0.08,0.7,10.7,11.4,32.2,10.0,4.0,0.8,91.0,2.2,1.85,40.0,38.0,3.6,3.1
20.4,1.76,0.14,0.06,0.3,8.5,9.0,35.0,5.0,1.0,0.4,91.0,1.7,1.82,36.0,39.0,3.4,2.9
20.5,1.76,0.13,0.06,0.7,8.1,8.8,35.1,5.0,5.0,0.4,92.0,1.8,1.82,36.0,37.0,3.4,2.9
20.4,1.76,0.11,0.05,0.6,6.7,7.3,34.5,5.0,8.0,0.4,92.0,1.7,1.81,40.0,42.0,3.3,2.9
20.3,1.76,0.12,0.06,0.3,6.4,6.8,31.4,5.0,6.0,0.6,92.0,1.9,1.82,39.0,48.0,2.6,2.6
20.3,1.74,0.11,0.05,0.3,6.2,6.3,31.4,5.0,6.0,1.2,93.0,1.8,1.79,39.0,36.0,3.3,2.8
20.2,1.75,0.12,0.05,0.3,6.6,6.8,30.3,15.0,4.0,2.6,93.0,2.0,1.8,40.0,34.0,2.6,2.6
20.3,1.75,0.13,0.06,0.3,7.5,7.7,28.6,5.0,3.0,1.0,93.0,2.3,1.81,39.0,40.0,3.0,2.6
20.5,1.76,0.16,0.08,0.3,9.3,9.7,26.3,5.0,2.0,1.0,93.0,2.0,1.84,36.0,30.0,2.7,2.7
20.7,1.76,0.16,0.07,0.3,10.4,10.8,25.1,5.0,4.0,1.8,93.0,1.4,1.83,47.0,55.0,2.7,1.7
21.0,1.77,0.31,0.1,1.3,16.4,17.7,19.9,10.0,4.0,1.6,93.0,1.3,1.87,50.0,50.0,1.8,1.7
21.6,1.77,0.31,0.11,2.3,16.9,19.1,22.1,5.0,6.0,0.8,93.0,1.6,1.88,49.0,46.0,3.0,1.9
22.1,1.75,0.22,0.08,1.9,11.5,13.4,28.6,5.0,7.0,0.0,92.0,1.3,1.83,51.0,45.0,2.8,2.0
22.7,1.75,0.2,0.09,2.3,12.4,14.7,28.0,5.0,10.0,0.0,89.0,1.6,1.84,40.0,33.0,3.3,2.5
23.4,1.75,0.22,0.1,2.1,11.5,13.5,29.4,29.0,6.0,0.0,85.0,1.8,1.85,43.0,42.0,3.3,2.7
23.9,1.75,0.21,0.08,2.0,10.2,12.2,31.4,18.0,4.0,0.0,83.0,1.8,1.83,44.0,42.0,3.0,2.6
24.3,1.73,0.18,0.08,1.6,8.9,10.5,33.5,14.0,7.0,0.0,80.0,1.8,1.81,41.0,37.0,4.4,3.1
24.5,1.73,0.16,0.07,1.3,9.0,10.4,32.5,11.0,5.0,0.0,78.0,1.7,1.8,39.0,29.0,4.1,2.9
24.1,1.73,0.16,0.07,1.2,9.2,10.4,31.2,20.0,3.0,0.0,80.0,1.4,1.8,44.0,48.0,3.5,2.8
23.5,1.73,0.21,0.09,1.4,12.5,13.9,25.1,14.0,5.0,0.0,83.0,1.5,1.82,45.0,36.0,3.7,2.5
23.0,1.74,0.24,0.09,1.0,11.9,12.9,24.1,5.0,5.0,0.0,85.0,1.7,1.83,45.0,42.0,2.9,2.5
22.8,1.74,0.25,0.12,0.8,13.0,13.7,23.5,16.0,4.0,0.0,85.0,1.7,1.86,54.0,42.0,3.3,2.5
22.8,1.74,0.24,0.11,0.7,11.6,12.2,24.9,15.0,5.0,0.0,86.0,1.4,1.85,54.0,51.0,2.9,2.2
22.7,1.75,0.24,0.12,0.7,11.8,12.5,24.1,19.0,7.0,0.0,87.0,1.5,1.87,51.0,47.0,2.0,1.9
22.9,1.75,0.21,0.07,0.7,10.9,11.6,25.0,27.0,11.0,0.0,86.0,1.6,1.82,50.0,52.0,2.5,2.0
22.7,1.75,0.2,0.08,0.3,10.8,11.3,25.7,26.0,7.0,0.0,87.0,1.5,1.83,38.0,44.0,2.9,2.2
22.7,1.75,0.15,0.06,0.3,9.2,9.7,27.3,20.0,5.0,0.0,87.0,1.6,1.81,37.0,36.0,2.6,1.9
22.6,1.75,0.15,0.07,0.3,7.4,7.8,26.9,21.0,8.0,0.0,88.0,1.3,1.82,33.0,33.0,2.4,2.0
22.6,1.78,0.19,0.09,0.3,10.1,10.5,21.1,18.0,10.0,0.0,88.0,1.3,1.87,40.0,51.0,1.9,1.8
22.6,1.76,0.15,0.12,0.3,9.1,9.5,22.2,26.0,8.0,0.0,89.0,1.1,1.88,42.0,38.0,2.2,1.6
22.6,1.76,0.15,0.08,0.3,7.1,7.4,24.5,22.0,5.0,0.0,89.0,1.1,1.84,36.0,48.0,1.5,1.5
22.6,1.77,0.13,0.09,0.3,6.8,7.1,24.1,16.0,7.0,0.0,89.0,1.1,1.86,39.0,37.0,1.9,1.3
22.7,1.76,0.13,0.07,0.3,6.8,7.2,23.7,18.0,12.0,0.0,89.0,1.1,1.83,36.0,38.0,1.1,0.9
22.7,1.82,0.19,0.12,0.6,11.4,12.0,16.0,23.0,10.0,0.0,90.0,1.5,1.94,285.0,202.0,0.4,0.1
22.3,1.87,0.385,0.16,8.2,16.1,24.3,4.8,23.0,9.0,1.6,92.0,1.6,2.03,165.0,93.0,0.4,0.3
21.8,1.88,0.58,0.19,30.8,14.3,45.1,2.2,25.0,13.0,0.2,92.0,2.1,2.07,89.0,93.0,0.4,0.2
22.5,1.92,0.58,0.21,21.6,17.3,38.8,5.4,25.0,10.0,0.2,90.0,2.4,2.13,48.0,109.0,0.4,0.2
23.7,1.78,0.3,0.12,5.5,12.2,17.7,19.5,18.0,10.0,0.0,89.0,2.2,1.9,81.0,56.0,0.4,0.1
24.0,1.72,0.2,0.06,1.7,9.2,10.9,27.6,17.0,11.0,0.0,88.0,1.9,1.78,69.0,98.0,0.4,0.1
24.8,1.72,0.19,0.06,1.9,8.2,10.1,31.9,21.0,7.0,0.0,84.0,1.9,1.78,58.0,78.0,1.4,0.5
25.6,1.72,0.18,0.05,1.5,7.0,8.5,35.4,21.0,9.0,0.0,80.0,1.7,1.77,40.0,75.0,1.5,0.4
25.0,1.72,0.19666666666666666,0.05,1.6,8.5,10.1,31.6,25.0,10.0,0.0,82.0,1.8,1.77,1.0,79.0,1.1,0.2
23.9,1.73,0.21333333333333335,0.05,1.3,10.5,11.7,27.5,28.0,16.0,0.0,85.0,2.0,1.78,44.0,47.0,2.1,1.1
23.6,1.75,0.23,0.09,1.0,12.3,13.3,26.6,22.0,12.0,0.0,86.0,2.2,1.84,50.0,40.0,2.3,1.8
23.4,1.77,0.32,0.15,0.95,14.700000000000001,15.65,23.1,27.0,14.0,0.0,86.0,2.2,1.92,46.0,34.0,1.8,1.6
23.4,1.78,0.33,0.14,0.9,17.1,18.0,23.1,27.0,17.0,0.0,86.0,2.0,1.92,57.0,45.0,1.7,1.2
23.4,1.8,0.3,0.17,0.7,15.0,15.7,23.9,25.0,17.0,0.0,86.0,1.6,1.97,58.0,67.0,1.8,1.3
23.3,1.79,0.26,0.16,0.7,14.3,15.0,21.9,24.0,13.0,0.0,87.0,1.7,1.95,57.0,58.0,1.7,1.7
23.2,1.79,0.28,0.13,0.9,15.6,16.4,16.2,26.0,14.0,0.0,86.0,1.9,1.92,58.0,39.0,1.2,1.3
23.2,1.8,0.34,0.11,1.2,19.9,21.1,10.0,26.0,16.0,0.0,86.0,2.8,1.91,51.0,45.0,0.7,0.8
22.9,1.82,0.3,0.12,1.2,19.3,20.5,11.1,23.0,15.0,0.0,87.0,2.6,1.94,43.0,52.0,0.8,0.5
22.4,1.89,0.33,0.13,1.0,19.7,20.7,10.8,27.0,20.0,0.0,88.0,2.2,2.02,34.0,36.0,1.0,1.0
22.0,1.86,0.25,0.1,0.3,15.8,16.2,13.2,20.0,16.0,0.0,89.0,2.9,1.96,44.0,10.0,0.9,0.7
21.9,1.92,0.29,0.14,0.3,19.3,19.6,8.8,26.0,11.0,0.0,90.0,3.1,2.06,20.0,31.0,0.6,0.4
21.9,1.9,0.25,0.14,0.6,20.3,20.9,5.9,28.0,19.0,0.0,90.0,4.1,2.04,45.0,53.0,0.7,0.7
22.1,1.83,0.2,0.14,0.5,20.6,21.1,8.8,25.0,16.0,0.0,89.0,3.3,1.97,49.0,66.0,1.3,0.9
22.1,1.8,0.19,0.08,0.3,13.6,13.9,15.9,15.0,15.0,0.0,89.0,2.8,1.88,52.0,42.0,0.9,1.1
22.1,1.85,0.26,0.08,0.5,15.0,15.5,11.8,21.0,15.0,0.0,88.0,2.1,1.93,55.0,37.0,1.0,0.9
22.3,1.8,0.29,0.08,1.7,14.7,16.5,13.7,16.0,10.0,0.0,87.0,2.3,1.88,49.0,49.0,1.8,1.2
22.9,1.78,0.3,0.09,3.4,13.0,16.4,18.2,18.0,9.0,0.0,86.0,2.0,1.87,47.0,56.0,2.5,1.6
24.3,1.74,0.23,0.06,3.3,10.1,13.3,23.7,17.0,8.0,0.0,78.0,2.0,1.8,56.0,63.0,2.7,2.0
25.7,1.75,0.28,0.09,2.5,9.7,12.2,30.9,15.0,14.0,0.0,70.0,1.6,1.84,51.0,41.0,2.7,2.1
26.8,1.76,0.3,0.11,1.8,10.1,12.0,39.8,20.0,11.0,0.0,66.0,1.9,1.87,40.0,47.0,2.6,2.3
27.2,1.75,0.28,0.1,1.5,10.2,11.7,45.5,24.0,17.0,0.0,67.0,2.5,1.85,38.0,45.0,3.1,2.5
27.1,1.74,0.26,0.09,1.2,9.7,10.9,47.0,22.0,14.0,0.0,66.0,2.4,1.83,41.0,40.0,3.2,2.6
26.2,1.72,0.21,0.07,0.9,7.7,8.6,44.7,18.0,10.0,0.0,70.0,1.7,1.79,44.0,44.0,3.8,3.0
25.6,1.73,0.22,0.07,0.6,7.3,7.9,38.6,12.0,6.0,0.0,68.0,1.3,1.8,43.0,53.0,2.7,2.7
24.9,1.73,0.23,0.08,0.3,10.1,10.6,33.4,20.0,4.0,0.0,70.0,1.2,1.81,34.0,31.0,3.9,2.9
23.8,1.74,0.26,0.09,0.3,13.7,13.9,30.3,17.0,9.0,0.0,78.0,1.7,1.83,40.0,55.0,2.7,2.7
23.2,1.75,0.27,0.08,0.3,13.7,13.8,27.4,15.0,9.0,0.0,80.0,1.7,1.83,49.0,45.0,2.3,2.1
23.1,1.78,0.3,0.1,0.3,15.1,15.3,22.8,19.0,8.0,0.0,81.0,1.5,1.88,41.0,35.0,3.1,2.0
23.0,1.77,0.3,0.11,0.3,15.3,15.5,21.1,16.0,9.0,0.0,80.0,1.4,1.88,36.0,44.0,2.9,2.2
23.0,1.77,0.28,0.1,0.3,15.9,16.1,20.7,16.0,7.0,0.0,79.0,1.5,1.87,38.0,34.0,2.7,2.3
22.9,1.77,0.25,0.09,0.3,13.7,13.7,22.9,17.0,7.0,0.0,79.0,1.7,1.86,37.0,43.0,2.0,1.9
23.2,1.75,0.21,0.06,0.0,12.1,12.0,26.7,15.0,8.0,0.0,78.0,2.3,1.81,47.0,50.0,2.9,1.9
23.2,1.74,0.18,0.05,0.0,9.3,9.1,28.5,23.0,7.0,0.0,78.0,2.7,1.79,46.0,37.0,3.2,2.3
22.5,1.76,0.12,0.06,0.5,8.3,8.8,26.5,21.0,9.0,0.0,82.0,2.7,1.82,41.0,41.0,3.1,2.6
22.2,1.74,0.1,0.03,0.5,6.5,7.0,29.5,22.0,8.0,0.0,83.0,2.1,1.77,39.0,43.0,3.7,3.2
22.1,1.74,0.05,0.03,0.3,4.9,5.1,30.9,22.0,10.0,0.0,82.0,2.0,1.77,43.0,35.0,3.1,2.6
21.9,1.75,0.1,0.04,0.3,5.2,5.6,32.5,19.0,7.0,0.0,81.0,2.0,1.79,33.0,43.0,2.9,3.1
22.0,1.74,0.1,0.04,0.3,5.4,5.8,32.7,18.0,7.0,0.0,80.0,1.9,1.78,37.0,39.0,3.4,2.8
22.1,1.74,0.13,0.04,0.6,7.3,7.9,29.5,24.0,11.0,0.0,79.0,2.1,1.78,42.0,48.0,3.1,2.4
22.8,1.73,0.19,0.04,1.4,10.1,11.5,30.2,25.0,10.0,0.0,76.0,2.3,1.77,53.0,56.0,4.6,3.1
23.8,1.73,0.21,0.05,2.3,10.3,12.6,31.6,33.0,11.0,0.0,73.0,2.7,1.78,49.0,29.0,4.7,3.8
24.1,1.75,0.23,0.1,2.6,10.2,12.8,33.8,37.0,16.0,0.0,73.0,2.4,1.85,35.0,35.0,4.4,3.4
24.7,1.76,0.23,0.14,2.5,10.6,13.2,36.6,30.0,16.0,0.0,70.0,2.4,1.9,38.0,38.0,5.3,4.0
24.5,1.76,0.25,0.13,2.7,10.2,12.8,38.1,35.0,18.0,0.0,71.0,2.6,1.89,38.0,40.0,5.4,4.5
24.4,1.75,0.25,0.13,2.5,9.7,12.2,38.1,30.0,13.0,0.0,71.0,2.8,1.88,40.0,38.0,4.6,4.0
24.2,1.75,0.24,0.11,2.4,9.9,12.3,38.5,30.0,15.0,0.0,72.0,2.5,1.86,37.0,38.0,4.2,4.2
23.3,1.75,0.23,0.1,2.1,9.8,12.0,36.7,31.0,13.0,0.0,75.0,2.1,1.85,39.0,35.0,5.8,4.7
22.0,1.76,0.23,0.11,1.6,8.0,9.6,37.3,26.0,12.0,0.0,78.0,1.7,1.87,37.0,34.0,5.5,4.9
21.2,1.76,0.25,0.11,1.1,8.8,9.9,34.1,25.0,9.0,0.0,81.0,1.8,1.87,36.0,40.0,5.7,4.8
20.6,1.76,0.28,0.1,0.6,9.8,10.4,32.1,21.0,9.0,0.0,82.0,1.7,1.86,39.0,35.0,5.5,4.5
20.4,1.77,0.27,0.08,0.7,9.1,9.8,31.4,19.0,12.0,0.0,83.0,1.6,1.85,43.0,30.0,4.3,3.5
20.4,1.78,0.28,0.09,0.8,9.9,10.7,29.1,21.0,13.0,0.0,82.0,1.9,1.87,42.0,36.0,4.2,3.6
20.6,1.78,0.29,0.11,0.7,11.8,12.5,27.2,21.0,8.0,0.0,79.0,2.2,1.89,43.0,57.0,4.2,3.3
20.7,1.77,0.26,0.07,0.6,10.7,11.4,30.4,24.0,8.0,0.0,76.0,2.4,1.84,56.0,59.0,4.8,3.5
